Company,Faculty,Major,Major Code,Company Address,Latitude,Longitude,Count
TM ONE,FOB,Human Resource Management,AB02,"Menara TM One Damansara, 1, Jln Damansara, Damansara Kim, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.1314302,101.6298745,1
TNS & CO,FOB,Banking and Finance,AB03,"40-2 (Bilik 1) Jalan PPM 4, Plaza Pandan Malim, 75250 Melaka.",2.2289755,102.2278714,1
TRITA TECHNOLOGIES SDN BHD,FOB,Knowledge Management,AB10,"77-1, JALAN TU 41, TAMAN TASIK UTAMA, HANG TUAH JAYA, 75450 AYER KEROH, MELAKA.",2.27066,102.2809368,1
TSG Risk Advisory,FOB,Banking and Finance,AB03,"No 5-2 Jalan Puteri 1/6, Bandar Puteri Puchong, 47100 Puchong, Selangor",3.0256916,101.6171885,1
TSH Contract Manufacturing Sdn Bhd,FOB,Banking and Finance,AB03,"44, Jalan Pelepas 4/6, 81550 Gelang Patah, Johor",1.3688239,103.5777006,1
TSH ICO AGENCY,FOB,International Business,AB05,"2-77, Block B1, Jalan Rahmat 3, Taman Malim Jaya, 75250 Melaka",2.2397549,102.2325699,3
TSH ICO AGENCY,FOB,Marketing Management,AB04,"2-77, Block B1, Jalan Rahmat 3, Taman Malim Jaya, 75250 Melaka",2.2397549,102.2325699,1
TWENTY-TWENTY COMM,FOB,International Business,AB05,"NO.128, JLN SURIA 2, TMN MALIM JAYA, 75250 MELAKA",2.23715,102.23349,1
TYT Builders SDN BHD,FOB,Banking and Finance,AB03,NO 112 JALAN TUN PERAK 75300 MELAKA,2.2156818,102.2409115,2
Tabung Haji Negeri Melaka,FOB,Banking and Finance,AB03,"Bangunan TH Lot 250, Jalan Banda Kaba Peti Surat 205, 75740 MELAKA",2.1943955,102.2514812,1
Tadika Seri Kasturi,FOB,Marketing Management,AB04,"No 1 Lorong 2, Jalan Kasturi 1/7, Taman Kasturi 75050 Semabok Melaka, Malaysia.",2.1935355,102.2733688,1
Tampin Equity Sdn Bhd,FOB,Banking and Finance,AB03,NO 564 Taman Clonlee 73000 Tampin Negeri Sembilan,2.4734566,102.2419173,1
Tan Hoon Siong & Co,FOB,Banking and Finance,AB03,"2A, Lorong Gereja, Bandar Hilir, 75000 Melaka",2.1951497,102.2504167,1
Tanah Sutera Development Sdn Bhd,FOB,Banking and Finance,AB03,"No. 2, Jalan Sutera Merah 2, Taman Sutera, 81200 Johor Bahru, Johor",1.4785392,103.689892,1
Tasik Villa International Resort Port Dickson,FOB,International Business,AB05,"Jalan Tasik Villa, Pusat Pelancongan Antarabangsa, Kota Lukut, 71010 Port Dickson, Negeri Sembilan",2.568806,101.8241917,1
Tatawa Industries (M) Sdn Bhd,FOB,Marketing Management,AB04,"Plo 6, Kawasan Perindustrian Bukit Pasir, Jalan Rami 1, 84600 Muar, Johor, Malaysia",2.103085,102.6065867,1
Tavern Management Sdn Bhd,FOB,International Business,AB05,"24, Jalan PPU 2A, Taman Perindustrian Pusat Bandar Puchong, 47100 Puchong, Selangor.",3.0086391,101.6136336,1
Techies App Technologies Sdn Bhd,FOB,Marketing Management,AB04,"A-9-10, Tropicana Avenue, No.12 Persiaran Tropicana, Tropicana Golf & Country Resort, PJU3, 47410 Petaling Jaya",3.1370957,101.595494,1
Teck Guan Trading SDN BHD,FOB,Marketing Management,AB04,"318, Teck Guan Regency, Jalan St Patrick off Jalan Belunu, 91000 Tawau, Sabah, Malaysia.",4.2506991,117.8925644,1
Teck Leong Coffee & Tea Merchant (M) Sdn Bhd,FOB,Banking and Finance,AB03,"NO. 22 (PT 15470), JALAN INDUSTRI TMP 13, TAMAN PERINDUSTRIAN TANJUNG MINYAK PERDANA, MUKIM TANJUNG MINYAK, DAERAH MELAKA TENGAH, MELAKA, Malacca City, Malaysia",2.2832079,102.1840528,1
Teck Leong Coffee & Tea Merchant (M) Sdn Bhd,FOB,International Business,AB05,"No. 25, Jalan MJ 53, Taman Merdeka Jaya, 75350 Batu Berendam, Melaka, West Malaysia.",2.2478194,102.255764,3
Teck Leong Coffee & Tea Merchant (M) Sdn Bhd,FOB,Marketing Management,AB04,"No. 25, Jalan MJ 53, Taman Merdeka Jaya, 75350 Batu Berendam, Melaka, West Malaysia.",2.2478194,102.255764,1
Tee Management Services,FOB,Human Resource Management,AB02,"45, Jalan Hospital, Taman Tangkak Jaya, 84900, Tangkak, Johor",2.2711988,102.553188,1
Teladan Setia Group Berhad,FOB,International Business,AB05,"Tingkat Bawah, No. 8 & 10, Jalan Mutiara Melaka 2, Taman Mutiara Melaka, 75350 Batu Berendam, Melaka",2.2373687,102.2608865,1
Telekom Malaysia,FOB,International Business,AB05,Menara TM Jalan Pantai Baharu 50672 Kuala Lumpur Malaysia,3.1161294,101.665866,1
Telekom Malaysia Berhad,FOB,Human Resource Management,AB02,"Telekom Malaysia Berhad, TM Learning And Development, Level 14(S) Menara TM, 50672, Wilayah Persekutuan Kuala Lumpur.",3.1319197,101.6840589,1
Telekom Malaysia Berhad,FOB,International Business,AB05,"Menara TM Melaka, No. 2, Jalan Wisma Negeri, MITC, Melaka, Malacca International Trade Centre, 75450 Ayer Keroh, Malacca",2.2721938,102.2838669,1
Teleport,FOB,Banking and Finance,AB03,"Wisma Tune, 19, Lorong Dungun, Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.1551596,101.6652503,1
Telewiring Electrical Engineering Sdn Bhd,FOB,International Business,AB05,"No 3 & 5, Jln TTC 34, Tmn Teknologi Cheng, 75260 Melaka",2.2678546,102.2280351,1
Teo Seng Farming Sdn Bhd,FOB,Banking and Finance,AB03,"Lot Ptd 25740, Batu 4, Jalan Air Hitam, 83700 Yong Peng, Johor",1.8521179,103.2995509,1
Texas Instruments,FOB,Banking and Finance,AB03,"Taman Perindustrian Batu Berendam, 75350 Malacca",2.231967,102.2562225,1
Texas Instruments,FOB,Human Resource Management,AB02,"Taman Perindustrian Batu Berendam, 75350 Malacca",2.231967,102.2562225,2
Texas Instruments,FOB,International Business,AB05,"Taman Perindustrian Batu Berendam, 75350 Malacca",2.231967,102.2562225,2
Texas Instruments,FOB,Knowledge Management,AB10,"Taman Perindustrian Batu Berendam, 75350 Malacca",2.231967,102.2562225,2
Texas Instruments,FOB,Marketing Management,AB04,"Taman Perindustrian Batu Berendam, 75350 Malacca",2.231967,102.2562225,1
Tey Consultancy,FOB,Banking and Finance,AB03,"22A, Lorong Bukit Cina, Kampung Banda Kaba, 75100 Melaka",2.1948373,102.252457,1
Tey Consultancy,FOB,Human Resource Management,AB02,"22A, Lorong Bukit Cina, Kampung Banda Kaba, 75100 Melaka",2.1948373,102.252457,1
The Awesome Food Sdn Bhd,FOB,Human Resource Management,AB02,"No 14, Jalan PJU 1A/14, Taman Perindustrian Jaya, 46050 Petaling Jaya, Selangor",3.121129,101.5742455,1
The Pines Melaka,FOB,Banking and Finance,AB03,"33, Jalan Tun Sri Lanang",2.2047102,102.251676,1
Three S Delicious Enterprise,FOB,International Business,AB05,"No.3, Jalan Emas 1, Taman Emas, 86700 Kahang, Johor, Malaysia.",1.8661955,102.9355227,1
Tidy Plastic & Packaging,FOB,Marketing Management,AB04,"N0.10&12, Jalan Perusahaan, Kawasan Perindustrian Parit Hulu, Jalan Bakri, 84000 Muar Johor, Malaysia.",2.0601896,102.6352566,1
Timelink Technology,FOB,International Business,AB05,"No. 91-1, Jalan Sp1, Taman Semabok Perdana, Melaka, Bukit Serindit, 75150",2.20072,102.2735551,1
Times Business Management and Service,FOB,Banking and Finance,AB03,"16, 1st Floor, Jalan Indah 1/1, Taman Kluang Indah, 86000 Kluang, Johor",2.0144656,103.3320969,2
Times Media Sdn Bhd,FOB,Marketing Management,AB04,"B-01-36, Dataran Cascades, No.13A, Jalan PJU 5/1, Kota Damansara, 47810 Petaling Jaya, Selangor",3.1550317,101.5969035,1
Tokio Marine Life,FOB,Marketing Management,AB04,"10, Jalan Laksamana, Bandar Hilir, 75000 Melaka.",2.1948054,102.2495934,1
Tong Huang Trading Sdn Bhd,FOB,International Business,AB05,"No. 4, Jalan Ttc 2, Kawasan Perindustrian Cheng, 75250 Melaka",2.2498,102.2305304,1
Top Glove,FOB,Banking and Finance,AB03,"Jalan Teratai, Off Jalan Meru, 41050 Klang, Selangor Darul Ehsan, Malaysia.",3.135028,101.4462145,2
Top Glove,FOB,Banking and Finance,AB03,"No.16, Persiaran Setia Dagang, Setia Alam, Seksyen U13, 40170 Shah Alam, Selangor",3.1084074,101.4604922,3
Top Glove,FOB,Human Resource Management,AB02,"Jalan Teratai, Off Jalan Meru, 41050 Klang, Selangor Darul Ehsan, Malaysia.",3.135028,101.4462145,3
Top Glove,FOB,Human Resource Management,AB02,"Lot 4969, Jalan Teratai, 6th Miles, Off Jalan Meru, 41050 Klang, Selangor",3.124157,101.4467337,1
Top Glove,FOB,Human Resource Management,AB02,"Lot 4983 & 4984, Jalan Dahlia, Kawasan Perindustrian Meru Timur, 41050 Klang, Selangor",3.1294977,101.4519186,1
Top Glove,FOB,Human Resource Management,AB02,"No.16, Persiaran Setia Dagang, Setia Alam, Seksyen U13, 40170 Shah Alam, Selangor",3.1084074,101.4604922,1
Top Glove,FOB,International Business,AB05,"Lot 4983 & 4984, Jalan Dahlia, Kawasan Perindustrian Meru Timur, 41050 Klang, Selangor",3.1294977,101.4519186,1
Top Glove,FOB,Knowledge Management,AB10,"Jalan Teratai, Off Jalan Meru, 41050 Klang, Selangor Darul Ehsan, Malaysia.",3.135028,101.4462145,1
Top Glove,FOB,Marketing Management,AB04,"No.16, Persiaran Setia Dagang, Setia Alam, Seksyen U13, 40170 Shah Alam, Selangor",3.1084074,101.4604922,2
Top Glove Sdn. Bhd. - Factory 9,FOB,International Business,AB05,"Jalan Bunga Raya, 41050 Klang, Selangor",3.1235282,101.4467797,1
Top Glove Tower,FOB,Knowledge Management,AB10,"16, Persiaran Setia Dagang, Setia Alam, Seksyen U13, Alam Nusantara, 40170 Shah Alam, Selangor",3.1084074,101.4604922,1
Top Mortgage Solution Sdn Bhd,FOB,Banking and Finance,AB03,"10-02, Jalan Kempas Utama 2/2, Taman Kempas Utama, 81200 Johor Bahru, Johor",1.5465794,103.7059984,3
Touchpoint Management MMU,FOB,International Business,AB05,"Touchpoint Management Office Melaka Campus, 75450 Melaka, Malaysia.",2.189594,102.2500868,1
Tranglo Sdn. Bhd.,FOB,Knowledge Management,AB10,"Unit 10-1, Tower 9, Avenue 5, Bangsar South, 8, Jalan Kerinchi, 59200, Kuala Lumpur",3.1117323,101.6678087,1
Trapo Malaysia SDN BHD,FOB,International Business,AB05,"Lot2, Jalan Industri 6, Kawasan Perindustrian Alor Gajah, 78000 Alor Gajah, Melaka",2.36421,102.205403,1
Trapo Marketing Sdn Bhd,FOB,International Business,AB05,"WeWork, Mercu 2, Level 40, No. 3, Jalan Bangsar, KL Eco City, 59200 W.P. Kuala Lumpur.",3.1280629,101.6791614,1
Trapo Marketing Sdn Bhd,FOB,Marketing Management,AB04,"WeWork, Mercu 2, Level 40, No. 3, Jalan Bangsar, KL Eco City, 59200 W.P. Kuala Lumpur.",3.1280629,101.6791614,2
Trove Hotel,FOB,Banking and Finance,AB03,"Jalan Dato Abdullah Tahir, Taman Abad, 80300 Johor Bahru, Johor",1.478863,103.7603366,1
Tsy Transport SDN BHD,FOB,Marketing Management,AB04,"No 10, Jalan Waja 1, Taman Kangkar, 84400 Sungai Mati Tangkak, Johor",2.175805,102.5540803,1
Tuan Hoe Electrical (M) Sdn. Bhd. Tangkak,FOB,Marketing Management,AB04,"No 83A, Jalan SP 4, Taman Serom Perdana, 84400 Tangkak, Johor",2.1871127,102.5512717,1
Tuan Hoe Home Appliances Sdn Bhd,FOB,International Business,AB05,"23, 25 Jalan Inang 3, Taman Paya Rumput Utama, 76450 Malacca",2.2806577,102.2170448,1
U Mobile,FOB,Marketing Management,AB04,"U Mobile Sdn Bhd 199101013657 (223969-U) Lot 11, Level 11 East Wing Berjaya Times Square, 1 Jalan Imbi, 55100 Kuala Lumpur",3.1426183,101.7167931,2
UEM Sunrise Berhad,FOB,International Business,AB05,"Level 5, Imperia Office Tower, Jalan Laksamana 1, Puteri Harbour 79250, Iskandar Puteri, Johor.",1.4164486,103.6552421,1
UOB BANK BHD,FOB,Banking and Finance,AB03,"Jalan Raja Laut, Kuala Lumpur City Center, 50350 Kuala Lumpur, Federal Territory of Kuala Lumpur",3.1581983,101.6949882,1
Ulitimate Technology Sdn Bhd,FOB,Human Resource Management,AB02,"No. 15, Jalan Ian 4, Industri Angkasa Nuri, 76100 Durian Tunggal, Melaka.",2.2840418,102.2551713,1
Ultra Gallant Sdn Bhd,FOB,International Business,AB05,"Lot 2413 Pekan Rahang Baru, Jalan Tampin 70450 Seremban, Negeri Sembilan",2.6785774,101.9792255,1
Union properties,FOB,Marketing Management,AB04,"11a, jalan Indah 8/13 taman bukit indah",1.4788475,103.64943,1
Unisteel Technology (M) Sdh Bhd,FOB,Banking and Finance,AB03,"2, Jalan Mega 1, Taman Perindustrian Nusa Cemerlang, 79200 Nusajaya, Johor",1.4442914,103.6058751,1
United Detergent Industries Sdn. Bhd,FOB,Human Resource Management,AB02,"Lot 2, Jalan Baru, 78000 Alor Gajah, Melaka, Malaysia.",2.4472366,102.1821816,1
Universiti Malaysia Perlis,FOB,Human Resource Management,AB02,"Inkubator Teknousahawan, Fakulti Sains Gunaan & Kemanusiaan, Universiti Malaysia Perlis, No.2 Jalan Dua, Pusat Perniagaan Pengkalan Jaya, 01000 Kangar, Perlis.",6.4181155,100.2014598,1
Universiti Teknikal Malaysia Melaka,FOB,Human Resource Management,AB02,"Jalan Hang Tuah Jaya, 76100 Durian Tunggal, Melaka",2.314953,102.3193961,1
University of Reading Malaysia,FOB,Marketing Management,AB04,"Persiaran Graduan, Kota Ilmu, Educity, 79200 Iskandar Puteri, Johor",1.4315719,103.6156724,1
V TECH AUTO TYRE SERVICE CENTRE,FOB,Banking and Finance,AB03,"NO 137 LOT 4532, KM 2, JALAN MARAN, 28000 TEMERLOH, PAHANG",3.4408809,102.4237508,1
V.S. INDUSTRY,FOB,Marketing Management,AB04,"PLO 78, Jalan Perindustrian 1, Senai industrial Estate, Phase II, 81400 Senai, Johor",1.6199578,103.6604367,1
V.S. INDUSTRY BERHAD (VS 98) (VS18),FOB,Banking and Finance,AB03,"Jalan Murni 12, Taman Perindustrian Murni Senai, 81400 Senai, Johor",1.6239209,103.6710675,1
V.S. INDUSTRY BERHAD (VS 98) (VS18),FOB,International Business,AB05,"Jalan Murni 12, Taman Perindustrian Murni Senai, 81400 Senai, Johor",1.6239209,103.6710675,1
V.S. INDUSTRY BERHAD (VS 98) (VS18),FOB,Marketing Management,AB04,"Jalan Murni 12, Taman Perindustrian Murni Senai, 81400 Senai, Johor",1.6239209,103.6710675,1
V.S. Plus Sdn. Bhd. (vsp89),FOB,Marketing Management,AB04,"VS Plus 89 Lot 214 Jalan Seelong Senai 81400 Senai, Johor",1.6142603,103.6742104,1
VPO Services Sdn. Bhd.,FOB,Banking and Finance,AB03,"Level 18, Sunway Tower 2, No. 86, Jalan Ampang, 50450 Kuala Lumpur, Malaysia.",3.157045,101.7030063,1
Victory Advertising,FOB,International Business,AB05,"No 15, Jalan Seri Pandan 2, Taman Seri Pandan, 75250 Melaka",2.2157149,102.2295155,1
Vimigo Sdn Bhd,FOB,International Business,AB05,"Adev Ventures Sdn Bhd (1247891-W) No.16-4, Jalan Metro Pudu, Fraser Business Park, 55200 Kuala Lumpur, Malaysia.",3.1304005,101.714419,1
Vinsure Management Service,FOB,Banking and Finance,AB03,"No41, Jln Austin Height 8/8, Tmn Mt Austin 81100",1.5653521,103.7771194,1
Vintage Partners Sdn Bhd,FOB,International Business,AB05,"35-1, Jalan MP3, Taman Merdeka Permai, 75350 Melaka.",2.2495444,102.2392657,1
Vis Dynamics Research Sdn Bhd,FOB,Banking and Finance,AB03,"Lot 3844, Jalan TU 52, Kawasan Perindustrian Tasik Utama, Ayer Keroh, 75450, Melaka, Malaysia.",2.2718094,102.2756958,5
Vis Dynamics Research Sdn Bhd,FOB,Human Resource Management,AB02,"Lot 3844, Jalan TU 52, Kawasan Perindustrian Tasik Utama, Ayer Keroh, 75450, Melaka, Malaysia.",2.2718094,102.2756958,1
Vis Dynamics Research Sdn Bhd,FOB,International Business,AB05,"Lot 3844, Jalan TU 52, Kawasan Perindustrian Tasik Utama, Ayer Keroh, 75450, Melaka, Malaysia.",2.2718094,102.2756958,3
Vis Dynamics Research Sdn Bhd,FOB,Knowledge Management,AB10,"Lot 3844, Jalan TU 52, Kawasan Perindustrian Tasik Utama, Ayer Keroh, 75450, Melaka, Malaysia.",2.2718094,102.2756958,1
Vishay Semiconductor Malaysia Sdn Bhd,FOB,International Business,AB05,"Lot Pt 1710 - 1716, Kawasan Perindustrian Krubong, 75260 Krubong, Malacca",2.290617,102.2425301,2
Vistra Malaysia Sdn Bhd,FOB,Banking and Finance,AB03,"3, Lebuh Medini Utara, 79100 Nusajaya, Johor, Malaysia, 79000 Nusajaya",1.426303,103.639732,1
Vitally,FOB,Banking and Finance,AB03,"Lot 3119, 3, Jalan Salleh, Kampung Bukit Treh, 84000, Muar, Johor.",2.0838509,102.580926,4
Vitally,FOB,Knowledge Management,AB10,"Lot 3119, 3, Jalan Salleh, Kampung Bukit Treh, 84000, Muar, Johor.",2.0838509,102.580926,1
Vitally,FOB,Marketing Management,AB04,"Lot 3119, 3, Jalan Salleh, Kampung Bukit Treh, 84000, Muar, Johor.",2.0838509,102.580926,1
WAHDAH TECHNOLOGIES SDN BHD,FOB,Banking and Finance,AB03,"Hang Tuah Jaya, 9, Jalan MH3, Taman Muzaffar Heights, 75450 Ayer Keroh, Melaka",2.2572236,102.2807527,1
WAHDAH TECHNOLOGIES SDN BHD,FOB,Marketing Management,AB04,"Hang Tuah Jaya, 9, Jalan MH3, Taman Muzaffar Heights, 75450 Ayer Keroh, Melaka",2.2572236,102.2807527,1
WEALTH ACHIEVEMENT SYSTEM SDN BHD,FOB,International Business,AB05,"NO 6. 1ST FLOOR, JLN PERNIAGGAN BAKRI3 TAMAN PUSAT PERNIAGAAN BAKRI BATU 2 1/2 JALAN BAKRI 84000 MUAR JOHOR",2.0479522,102.5801867,1
WEBEST Sdn Bhd,FOB,Banking and Finance,AB03,"No. 8F, 8F-1, 8G, 8G-1, Jalan Laksamana Cheng Ho, 75000 Melaka, Malaysia",2.1945924,102.2558537,1
WEBEST Sdn Bhd,FOB,International Business,AB05,"No. 8F, 8F-1, 8G, 8G-1, Jalan Laksamana Cheng Ho, 75000 Melaka, Malaysia",2.1945924,102.2558537,1
WIS MANAGEMENT SERVICES,FOB,International Business,AB05,"No 26-1, Jalan IKS M5, Tmn IKS Merdeka 75350 Melaka.",2.2517396,102.2385539,1
WPP BUSINESS SERVICES SDN BHD,FOB,Banking and Finance,AB03,"Level 14, Surian Tower No.1 Jalan PJU 7/3 Mutiara Damansara 47810 Petaling Jaya | Selangor Darul Ehsan | Malaysia",3.155682,101.6095266,1
WPP MANAGEMENT GROUP ADVISORY SDN BHD,FOB,Banking and Finance,AB03,"No 67-1, Jalan KL 3/8, Taman Kota Laksamana Seksyen III, 75200 Melaka.",2.1944091,102.244137,11
WPP MANAGEMENT GROUP ADVISORY SDN BHD,FOB,Human Resource Management,AB02,"No 67-1, Jalan KL 3/8, Taman Kota Laksamana Seksyen III, 75200 Melaka.",2.1944091,102.244137,1
WPP MANAGEMENT GROUP ADVISORY SDN BHD,FOB,International Business,AB05,"No 67-1, Jalan KL 3/8, Taman Kota Laksamana Seksyen III, 75200 Melaka.",2.1944091,102.244137,1
WRP Asia Pacific Sdn Bhd,FOB,Human Resource Management,AB02,"Lot 1, Jalan 3, Kawasan Perusahaan, Bandar Baru Salak Tinggi, 43900 Sepang, Selangor",2.8142372,101.7339098,1
We & Co,FOB,Banking and Finance,AB03,"30A, Jalan Dedap 20, Taman Johor Jaya, 81100 Johor Bahru, Johor",1.540622,103.8019438,1
Wealth Management 191,FOB,Banking and Finance,AB03,"Suite 05-08, Level 2, Indah Walk 3, Jalan Indah 15, Taman Bukit Indah, 79100 Iskandar Puteri, Johor.",1.4832156,103.662231,1
Wealth Mastery Academy Sdn. Bhd. (WMA - Kuala Lumpur),FOB,International Business,AB05,"19, Jalan Sungai 2, Taman Seputeh, 58000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.1159293,101.682836,1
Webe Sales and Services,FOB,Knowledge Management,AB10,"3229, Kampung Tiong, 20200, Kuala Terengganu, Terengganu",5.3324287,103.1337764,1
Webteq Solution Sdn Bhd | Web Design Johor Bahru (JB),FOB,Banking and Finance,AB03,"34-01, 34-02, Jalan Austin Perdana 2/23, Taman Austin Perdana, 81100 Johor Bahru, Johor",1.5467815,103.7800537,1
Wecruit Partnership,FOB,International Business,AB05,"358 1st Floor Jalan Muar, 84900 Tangkak, Johor.",2.261147,102.536006,1
White Horse Ceramic Industries Sdn. Bhd.,FOB,Banking and Finance,AB03,"PLOT 464 Jalan Gangsa, Zone 11, Pasir Gudang Industrial Estate, 81700 Pasir Gudang, Johor.",1.45185,103.891,1
Wison Screw Industries Sdn Bhd,FOB,Banking and Finance,AB03,"Lot Ptd 10643, Kawasan Perindustrian Bukit Bakri, Jalan Kempas 3, Batu 7 1/2, Muslim Jalan Bakri, Bukit Bakri Muar, Johor",2.028757,102.670295,1
World Assembly of Youth,FOB,International Business,AB05,"World Youth Complex, Lebuh Ayer Keroh, Ayer Keroh, 75450 Ayer Keroh, Malacca",2.2699634,102.29546,1
XINYI SOLAR (MALAYSIA) SDN BHD,FOB,Banking and Finance,AB03,"Plot 23 A&B, Elkay Industrial Park Lipat Kajang, 77000 Jasin, Melaka, Malaysia.",2.273749,102.4430198,1
XianFeng Technology Sdn Bhd,FOB,International Business,AB05,"No.1339, Jalan Lagenda 48, Taman Lagenda, 81000 Kulai, Johor",1.6597499,103.5685387,1
Xinyi Energy Smart (M) Sdn Bhd,FOB,Banking and Finance,AB03,"Plot 23A&B, Elkay Industrial Park Lipat Kajang, 77000 Jasin, Malacca, Malaysia, Malaysia.",2.273749,102.4430198,1
Xinyi Energy Smart (M) Sdn Bhd,FOB,Human Resource Management,AB02,"Plot 23A&B, Elkay Industrial Park Lipat Kajang, 77000 Jasin, Malacca, Malaysia, Malaysia.",2.273749,102.4430198,3
Xpress Point Services,FOB,Banking and Finance,AB03,"6, Jalan Berkat 12, Taman Malim Jaya, 75250 Malim Jaya, Melaka",2.236976,102.2361326,1
Y.Community Studio,FOB,International Business,AB05,"Unit SL012,Spring Lab,Lot C ,Level 2, No1, Jalan Ekoflora Utama,Taman Ekoflora, Johor Bahru, 81100, Johor Bahru, Johor",1.5891613,103.7560193,1
YEG Agency,FOB,Banking and Finance,AB03,"Level 15, Tower A, Jaya 99, No.99, Jalan Tun Sri Lanang, 75100, Melaka",2.2050737,102.2525648,2
YH Laminated Product SDN BHD,FOB,Banking and Finance,AB03,"Lot 2996, Jalan PK 6, Kawasan Perindustrian Krubong , 75250 Melaka",2.2950631,102.2422557,4
YH Laminated Product SDN BHD,FOB,Human Resource Management,AB02,"Lot 2996, Jalan PK 6, Kawasan Perindustrian Krubong , 75250 Melaka",2.2950631,102.2422557,1
YH Laminated Product SDN BHD,FOB,International Business,AB05,"Lot 2996, Jalan PK 6, Kawasan Perindustrian Krubong , 75250 Melaka",2.2950631,102.2422557,1
YH Laminated Product SDN BHD,FOB,Knowledge Management,AB10,"Lot 2996, Jalan PK 6, Kawasan Perindustrian Krubong , 75250 Melaka",2.2950631,102.2422557,1
YKLIM & ASSOCIATES,FOB,Banking and Finance,AB03,"No.32, Tingkat1, Jalan Berangan, 86000 Kluang, Johor.",2.0411421,103.3212652,1
YMT DEVELOPMENT RESOURCES,FOB,Banking and Finance,AB03,"40-01 & 40-02, Jalan Ros Merah 2/7, Taman Johor Jaya, 81100 Johor Bahru, Johor",1.5323292,103.7935282,3
YMT DEVELOPMENT RESOURCES,FOB,International Business,AB05,"40-01 & 40-02, Jalan Ros Merah 2/7, Taman Johor Jaya, 81100 Johor Bahru, Johor",1.5323292,103.7935282,1
YMT DEVELOPMENT RESOURCES,FOB,Marketing Management,AB04,"40-01 & 40-02, Jalan Ros Merah 2/7, Taman Johor Jaya, 81100 Johor Bahru, Johor",1.5323292,103.7935282,1
YONG HUAT MARKETING SDN BHD,FOB,Banking and Finance,AB03,"No. 8, Jalan PK8E, Kawasan Perindustrian Krubong, Melaka, 75250 Malacca",2.290617,102.2425301,3
YONG SHENG GIFT SHOP,FOB,International Business,AB05,"Lot. 1965, Batu 3 1/2, Mukim Jalan Bakri, 84000 Muar, Johor, Malaysia",6.0688953,102.2065578,1
YS LIM & CO,FOB,Banking and Finance,AB03,"NO.9A, JALAN PAHLAWAN 1, TAMAN UNGKU TUN AMINAH, 81300, SKUDAI, JOHOR.",1.5247852,103.6660563,2
YSL TAXATION SDN BHD,FOB,Banking and Finance,AB03,"Jalan TKL, Taman Kota Laksamana, 75200 Melaka",2.191634,102.2433509,7
YSL TAXATION SDN BHD,FOB,Human Resource Management,AB02,"Jalan TKL, Taman Kota Laksamana, 75200 Melaka",2.191634,102.2433509,1
